index,name,item,form_set,perm,way_of_asking,context,prompt_text
3503,Dakota,foreperson,"['foreperson', 'foreman', 'forewoman']",N/A,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3504,Dakota,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3505,Dakota,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3506,Dakota,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3507,Dakota,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3508,Dakota,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3509,Dakota,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3510,Dakota,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3511,Dakota,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3512,Dakota,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3513,Dakota,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3514,Dakota,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3515,Dakota,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3516,Dakota,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3517,Dakota,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3518,Dakota,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3519,Dakota,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3520,Dakota,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3521,Dakota,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3522,Dakota,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3523,Dakota,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3524,Dakota,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3525,Dakota,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3526,Dakota,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3527,Dakota,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3528,Dakota,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3529,Dakota,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3530,Dakota,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3531,Dakota,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3532,Dakota,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3533,Dakota,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3534,Dakota,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3535,Dakota,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3536,Dakota,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3537,Dakota,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3538,Dakota,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3539,Dakota,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3540,Dakota,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3541,Dakota,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3542,Dakota,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3543,Dakota,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3544,Dakota,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3545,Dakota,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3546,Dakota,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3547,Dakota,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3548,Dakota,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3549,Dakota,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3550,Dakota,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3551,Dakota,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3552,Dakota,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",N/A,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3553,Dakota,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",N/A,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
3554,Dakota,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",N/A,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Dakota is a ____."" is [FORM]"
